10-04-2014,00:00:08,B325210,298.0,-22.9077,-43.1686,0.0
10-04-2014,00:00:08,B327120,298.0,-22.9074,-43.1684,6.0
10-04-2014,00:00:08,B418070,2145.0,-22.8325,-43.238,66.86
10-04-2014,00:00:08,B550540,311.0,-22.9061,-43.2609,11.0
10-04-2014,00:00:08,B581930,673.0,-22.8165,-43.3038,12.0
10-04-2014,00:00:08,B630280,335.0,-22.7924,-43.2941,0.0
10-04-2014,00:00:08,B631020,335.0,-22.837,-43.3175,41.11
10-04-2014,00:00:08,B710170,455.0,-22.903,-43.3135,9.0
10-04-2014,00:00:08,B71091,0,-22.8991,-43.3016,58.0
10-04-2014,00:00:08,C13020,0,-22.883358,-43.490608,38.0
10-04-2014,00:00:08,C13063,0,-22.880833,-43.358253,0.0
10-04-2014,00:00:08,C13198,0,-22.880022,-43.357422,0.0
10-04-2014,00:00:08,C132110,889.0,-22.919981,-43.375,0.0
10-04-2014,00:00:08,C200380,601.0,-22.92206,-43.37352,16.0
10-04-2014,00:00:08,C30081,0,-22.950796,-43.348286,0.0
10-04-2014,00:00:08,C30187,0,-22.950583,-43.34832,0.0
10-04-2014,00:00:08,C301950,734.0,-22.950876,-43.348064,0.0
10-04-2014,00:00:08,C30296,0,-22.950502,-43.348328,0.0
10-04-2014,00:00:08,C30323,0,-22.951193,-43.348118,0.0
10-04-2014,00:00:08,C413910,315.0,-22.857866,-43.245132,1.48
10-04-2014,00:00:08,C413950,315.0,-22.871618,-43.260418,70.38
10-04-2014,00:00:08,C414270,957.0,-22.857634,-43.244175,0.19
10-04-2014,00:00:08,C474970,613.0,-22.952822,-43.348358,0.0
10-04-2014,00:00:08,C47510,0,-22.952642,-43.34901,0.0
10-04-2014,00:00:08,C475640,863.0,-22.991932,-43.320736,7.0
10-04-2014,00:00:08,C475830,636.0,-22.900772,-43.279198,0.0
10-04-2014,00:00:08,C47601,0,-22.952671,-43.349178,0.0
10-04-2014,00:00:08,C47627,0,-22.952904,-43.349007,0.0
10-04-2014,00:00:08,C476690,352.0,-22.935987,-43.331585,43.0
10-04-2014,00:00:08,C47701,0,-22.952734,-43.349083,0.0
10-04-2014,00:00:08,C47776,0,-22.952801,-43.349434,0.0
10-04-2014,00:00:08,C47787,0,-22.952587,-43.349495,0.0
10-04-2014,00:00:08,C478050,863.0,-22.951912,-43.349934,0.0
10-04-2014,00:00:08,C478540,692.0,-22.885845,-43.308891,30.0
10-04-2014,00:00:08,C47898,0,-22.953087,-43.349564,0.0
10-04-2014,00:00:08,C47937,0,-22.95248,-43.348259,0.0
10-04-2014,00:00:08,C502140,302.0,-22.98011,-43.365307,61.3
10-04-2014,00:00:08,C515890,723.0,-22.877602,-43.363918,28.0
10-04-2014,00:00:08,C82677,0,-22.85803,-43.371254,1.85
10-04-2014,00:00:08,D13164,0,-22.880732,-43.357071,0.0
10-04-2014,00:00:08,D535550,370.0,-22.856409,-43.400372,75.0
10-04-2014,00:00:08,D53644,SR3970,-22.88096,-43.50996,39.0
10-04-2014,00:00:08,D536630,786.0,-22.879589,-43.504059,21.0
10-04-2014,00:00:08,D58509,0,-22.876497,-43.419983,0.0
10-04-2014,00:00:08,D810920,786.0,-22.89467,-43.47385,0.0
10-04-2014,00:00:08,D810930,689.0,-22.89517,-43.47427,0.0
10-04-2014,00:00:09,A275250,439.0,-22.919991,-43.256649,0.0
10-04-2014,00:00:09,A276190,433.0,-22.94619,-43.182072,9.0
10-04-2014,00:00:09,A48055,0,-22.944004,-43.181656,15.56
10-04-2014,00:00:09,A550460,464.0,-22.93045,-43.174068,0.0
10-04-2014,00:00:09,A71533,0,-22.993391,-43.254509,0.74
10-04-2014,00:00:09,A72051,0,-22.889595,-43.292316,0.0
